
11520 atoms
2 atom types
   0.0000000000   80.0046997070 xlo xhi
   0.0000000000   16.8663997650 ylo yhi
   0.0000000000   77.4965972900 zlo zhi
   0.0000000000    0.0000000000    0.0000000000 xy xz yz

Masses

1 58.690000
2 16.000000

Atoms # spin

   653      1   12.67675000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   654      1   12.67675000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   655      1   26.01113000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   656      1   26.01113000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   657      1   46.01230000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   658      1   46.01230000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   659      1   32.67792000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   660      1   32.67792000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   661      1   39.34471000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   662      1   39.34471000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   663      1   52.67910000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   664      1   52.67910000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   665      1   72.68027000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   666      1   72.68027000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   667      1   59.34588000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   668      1   59.34588000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   669      1   66.01348000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   670      1   66.01348000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   671      1   79.34706000 	6.31292000 	17.34141000     -0.51638874 -0.81647984 -0.25826989  1.2737
   672      1   79.34706000 	14.74612000 	17.34141000   -0.51638874 -0.81647984 -0.25826989  1.2737
   673      1   17.34342000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   674      1   17.34342000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   675      1   4.00984000 	4.20462000 	18.00827000       -0.51638874 -0.81647984 -0.25826989  1.2737
   676      1   4.00984000 	12.63782000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   677      1   24.01101000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   678      1   24.01101000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   679      1   10.67663000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   680      1   10.67663000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   681      1   44.01219000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   682      1   44.01219000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   683      1   30.67780000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   684      1   30.67780000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   685      1   50.67897000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   686      1   50.67897000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   687      1   37.34459000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   688      1   37.34459000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   689      1   70.68015000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   690      1   70.68015000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   691      1   57.34577000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   692      1   57.34577000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   693      1   77.34695000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   694      1   77.34695000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   695      1   64.01336000 	4.20462000 	18.00827000     -0.51638874 -0.81647984 -0.25826989  1.2737
   696      1   64.01336000 	12.63782000 	18.00827000   -0.51638874 -0.81647984 -0.25826989  1.2737
   697      1   15.34330000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   698      1   15.34330000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   699      1   2.00972000 	2.09632000 	18.67474000       -0.51638874 -0.81647984 -0.25826989  1.2737
   700      1   2.00972000 	10.52952000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   701      1   22.01089000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   702      1   22.01089000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   703      1   8.67651000 	2.09632000 	18.67474000       -0.51638874 -0.81647984 -0.25826989  1.2737
   704      1   8.67651000 	10.52952000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   705      1   42.01207000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   706      1   42.01207000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   707      1   28.67768000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   708      1   28.67768000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   709      1   48.67886000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   710      1   48.67886000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   711      1   35.34447000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   712      1   35.34447000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   713      1   68.68003000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   714      1   68.68003000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   715      1   55.34565000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   716      1   55.34565000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   717      1   75.34682000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   718      1   75.34682000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   719      1   62.01324000 	2.09632000 	18.67474000     -0.51638874 -0.81647984 -0.25826989  1.2737
   720      1   62.01324000 	10.52952000 	18.67474000   -0.51638874 -0.81647984 -0.25826989  1.2737
   721      1   0.00960000 	8.42122000 	19.34160000       -0.51638874 -0.81647984 0.25826989  1.2737
   722      1   0.00960000 	16.85442000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   723      1   13.34318000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   724      1   13.34318000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   725      1   20.01078000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   726      1   20.01078000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   727      1   6.67639000 	8.42122000 	19.34160000       -0.51638874 -0.81647984 0.25826989  1.2737
   728      1   6.67639000 	16.85442000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   729      1   26.67757000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   730      1   26.67757000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   731      1   40.01195000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   732      1   40.01195000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   733      1   46.67874000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   734      1   46.67874000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   735      1   33.34436000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   736      1   33.34436000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   737      1   53.34553000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   738      1   53.34553000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   739      1   66.67992000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   740      1   66.67992000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   741      1   73.34671000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   742      1   73.34671000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   743      1   60.01312000 	8.42122000 	19.34160000     -0.51638874 -0.81647984 0.25826989  1.2737
   744      1   60.01312000 	16.85442000 	19.34160000   -0.51638874 -0.81647984 0.25826989  1.2737
   745      1   0.00960000 	8.42122000 	19.42103000       -0.51638874 -0.81647984 0.25826989  1.2737
   746      1   0.00960000 	16.85442000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   747      1   13.34318000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   748      1   13.34318000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   749      1   20.01078000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   750      1   20.01078000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   751      1   6.67639000 	8.42122000 	19.42103000       -0.51638874 -0.81647984 0.25826989  1.2737
   752      1   6.67639000 	16.85442000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   753      1   26.67757000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   754      1   26.67757000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   755      1   40.01195000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   756      1   40.01195000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   757      1   46.67874000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   758      1   46.67874000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   759      1   33.34436000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   760      1   33.34436000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   761      1   53.34553000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   762      1   53.34553000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   763      1   66.67992000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   764      1   66.67992000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   765      1   73.34671000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   766      1   73.34671000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   767      1   60.01312000 	8.42122000 	19.42103000     -0.51638874 -0.81647984 0.25826989  1.2737
   768      1   60.01312000 	16.85442000 	19.42103000   -0.51638874 -0.81647984 0.25826989  1.2737
   769      1   15.34330000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   770      1   15.34330000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   771      1   2.00972000 	2.09632000 	20.08789000       -0.51638874 -0.81647984 0.25826989  1.2737
   772      1   2.00972000 	10.52952000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   773      1   22.01089000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   774      1   22.01089000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   775      1   8.67651000 	2.09632000 	20.08789000       -0.51638874 -0.81647984 0.25826989  1.2737
   776      1   8.67651000 	10.52952000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   777      1   42.01207000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   778      1   42.01207000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   779      1   28.67768000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   780      1   28.67768000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   781      1   48.67886000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   782      1   48.67886000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   783      1   35.34447000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   784      1   35.34447000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   785      1   68.68003000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   786      1   68.68003000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   787      1   55.34565000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   788      1   55.34565000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   789      1   75.34682000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   790      1   75.34682000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   791      1   62.01324000 	2.09632000 	20.08789000     -0.51638874 -0.81647984 0.25826989  1.2737
   792      1   62.01324000 	10.52952000 	20.08789000   -0.51638874 -0.81647984 0.25826989  1.2737
   793      1   17.34342000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   794      1   17.34342000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   795      1   4.00984000 	4.20462000 	20.75436000       -0.51638874 -0.81647984 0.25826989  1.2737
   796      1   4.00984000 	12.63782000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   797      1   24.01101000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   798      1   24.01101000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   799      1   10.67663000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   800      1   10.67663000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   801      1   44.01219000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   802      1   44.01219000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   803      1   30.67780000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   804      1   30.67780000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   805      1   50.67897000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   806      1   50.67897000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   807      1   37.34459000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   808      1   37.34459000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   809      1   70.68015000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   810      1   70.68015000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   811      1   57.34577000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   812      1   57.34577000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   813      1   77.34695000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   814      1   77.34695000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   815      1   64.01336000 	4.20462000 	20.75436000     -0.51638874 -0.81647984 0.25826989  1.2737
   816      1   64.01336000 	12.63782000 	20.75436000   -0.51638874 -0.81647984 0.25826989  1.2737
   817      1   19.34354000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   818      1   19.34354000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   819      1   6.00995000 	6.31292000 	21.42122000       -0.51638874 -0.81647984 0.25826989  1.2737
   820      1   6.00995000 	14.74612000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   821      1   12.67675000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   822      1   12.67675000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   823      1   26.01113000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   824      1   26.01113000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   825      1   46.01230000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   826      1   46.01230000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   827      1   32.67792000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   828      1   32.67792000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   829      1   39.34471000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   830      1   39.34471000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   831      1   52.67910000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   832      1   52.67910000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   833      1   72.68027000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   834      1   72.68027000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   835      1   59.34588000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   836      1   59.34588000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   837      1   66.01348000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   838      1   66.01348000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   839      1   79.34706000 	6.31292000 	21.42122000     -0.51638874 -0.81647984 0.25826989  1.2737
   840      1   79.34706000 	14.74612000 	21.42122000   -0.51638874 -0.81647984 0.25826989  1.2737
   841      1   14.67686000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   842      1   14.67686000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   843      1   1.34248000 	8.42122000 	22.08769000       -0.51638874 -0.81647984 0.25826989  1.2737
   844      1   1.34248000 	16.85442000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   845      1   21.34365000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   846      1   21.34365000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   847      1   8.01007000 	8.42122000 	22.08769000       -0.51638874 -0.81647984 0.25826989  1.2737
   848      1   8.01007000 	16.85442000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   849      1   41.34483000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   850      1   41.34483000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   851      1   28.01125000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   852      1   28.01125000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   853      1   48.01242000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   854      1   48.01242000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   855      1   34.67804000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   856      1   34.67804000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   857      1   68.01360000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   858      1   68.01360000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   859      1   54.67921000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   860      1   54.67921000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   861      1   74.68039000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   862      1   74.68039000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   863      1   61.34601000 	8.42122000 	22.08769000     -0.51638874 -0.81647984 0.25826989  1.2737
   864      1   61.34601000 	16.85442000 	22.08769000   -0.51638874 -0.81647984 0.25826989  1.2737
   865      1   16.67698000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   866      1   16.67698000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   867      1   3.34260000 	2.09632000 	22.75455000       -0.51638874 -0.81647984 0.25826989  1.2737
   868      1   3.34260000 	10.52952000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   869      1   10.01019000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   870      1   10.01019000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   871      1   23.34377000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   872      1   23.34377000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   873      1   43.34495000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   874      1   43.34495000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   875      1   30.01136000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   876      1   30.01136000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   877      1   36.67815000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   878      1   36.67815000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   879      1   50.01254000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   880      1   50.01254000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   881      1   70.01371000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   882      1   70.01371000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   883      1   56.67933000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   884      1   56.67933000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   885      1   63.34612000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   886      1   63.34612000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   887      1   76.68051000 	2.09632000 	22.75455000     -0.51638874 -0.81647984 0.25826989  1.2737
   888      1   76.68051000 	10.52952000 	22.75455000   -0.51638874 -0.81647984 0.25826989  1.2737
   889      1   18.67710000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   890      1   18.67710000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   891      1   5.34271000 	4.20462000 	23.42141000       -0.51638874 -0.81647984 0.25826989  1.2737
   892      1   5.34271000 	12.63782000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   893      1   12.01031000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   894      1   12.01031000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   895      1   25.34389000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   896      1   25.34389000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   897      1   45.34506000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   898      1   45.34506000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   899      1   32.01148000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   900      1   32.01148000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   901      1   38.67827000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   902      1   38.67827000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   903      1   52.01266000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   904      1   52.01266000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   905      1   72.01383000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   906      1   72.01383000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   907      1   58.67945000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   908      1   58.67945000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   909      1   65.34624000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   910      1   65.34624000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   911      1   78.68062000 	4.20462000 	23.42141000     -0.51638874 -0.81647984 0.25826989  1.2737
   912      1   78.68062000 	12.63782000 	23.42141000   -0.51638874 -0.81647984 0.25826989  1.2737
   913      1   7.34283000 	6.31292000 	24.08788000       -0.51638874 -0.81647984 0.25826989  1.2737
   914      1   7.34283000 	14.74612000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   915      1   20.67721000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   916      1   20.67721000 	14.74612000 	24.08788000   -0.51638874 -0.81647984 0.25826989  1.2737
   917      1   14.01042000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   918      1   14.01042000 	14.74612000 	24.08788000   -0.51638874 -0.81647984 0.25826989  1.2737
   919      1   0.67604000 	6.31292000 	24.08788000       -0.51638874 -0.81647984 0.25826989  1.2737
   920      1   0.67604000 	14.74612000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   921      1   34.01160000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   922      1   34.01160000 	14.74612000 	24.08788000   -0.51638874 -0.81647984 0.25826989  1.2737
   923      1   47.34518000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   924      1   47.34518000 	14.74612000 	24.08788000   -0.51638874 -0.81647984 0.25826989  1.2737
   925      1   40.67839000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
   926      1   40.67839000 	14.74612000 	24.08788000   -0.51638874 -0.81647984 0.25826989  1.2737
   927      1   27.34401000 	6.31292000 	24.08788000     -0.51638874 -0.81647984 0.25826989  1.2737
